msno,city,bd,gender,registered_via,registration_init_time,Column1,Is_Churn,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,Column2,membership_expire_date,Column3,Time on board,is_cancel,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,Loyalty
ZQbQiWQgoyPDP/cYkgDC0tCzFIjjBKIEEiU3/YGApMo=,4,26,female,3,20160129,1/29/2016,0,36,30,180,180,1,20170308,3/8/2017,20170407,4/7/2017,434,0,3,1,0,0,10,14,2673.727,5
9G7tVjg9LynFPMirCd0w1IfNED7vBkxbEyXJkC/F0BM=,4,26,female,3,20130221,2/21/2013,0,40,30,149,149,1,20170323,3/23/2017,20170411,4/11/2017,1510,1,9,2,2,2,49,51,13309.402,5
zgVYmjLPE8eSQM2N9XvkFwwqvSt7zeFFlTvGM3lia1Y=,4,26,female,3,20140412,4/12/2014,0,33,30,149,149,1,20170331,3/31/2017,20170430,4/30/2017,1114,0,1,5,1,1,17,20,4963.889,5
gddJ6oq+MGfOaY9n0dKlyC//qfizlxwq49YoicGdZAE=,4,26,female,3,20121123,11/23/2012,0,33,30,149,149,1,20170331,3/31/2017,20170520,5/20/2017,1639,0,5,3,4,1,6,15,2681.306,5
Su1FtF2Ezt/2brfxQw22dWkFzYu2rC+yQSmoVSye+I4=,4,26,female,3,20150629,6/29/2015,1,32,410,1788,1788,0,20170310,3/10/2017,20180427,4/27/2018,1033,0,0,1,2,0,22,24,5092.629,0
OMqQusseLh+9S8VGwE9mtcCEDk/7lc6iEuRXrTDsc+s=,4,26,female,3,20151117,11/17/2015,0,33,30,149,149,1,20170331,3/31/2017,20170504,5/4/2017,534,0,13,2,1,2,61,54,15143.362,5
bARIzeBLH/rQHp/2QKkL9xZkszJKkXuJw8IdYqNvKoA=,4,26,female,3,20160514,5/14/2016,0,36,30,180,180,1,20170315,3/15/2017,20170417,4/17/2017,338,0,0,0,0,1,38,38,10180.027,5
BzYIX14ZbCo3rAKy9HjBhJNF6883Di5sJFkZRAc3qI4=,4,26,female,3,20120126,1/26/2012,0,37,30,149,149,1,20170327,3/27/2017,20170504,5/4/2017,1925,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
YaY1/ecqpcNLeGh4G23rJqv45PPxk+PcSLfesDpP1jU=,4,26,female,3,20150207,2/7/2015,0,29,30,180,180,1,20170307,3/7/2017,20170407,4/7/2017,790,0,3,1,0,0,3,5,921.437,5
OJemOEQs60VG3wPRNg0PHIVYOvF+mDZzR6dcXgnEKh0=,4,26,female,3,20130206,2/6/2013,0,36,30,180,180,0,20170314,3/14/2017,20170413,4/13/2017,1527,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
tM8fqMz9x2Y8jlo7pg95UUr0rWuABrSmvtP2ho+Whvo=,4,26,female,3,20150816,8/16/2015,0,36,30,180,180,1,20170301,3/1/2017,20170421,4/21/2017,614,0,3,2,0,1,22,16,7167.9,5
khbdmEOswYC0HcHnUwNWRdbUrdaNQV0OBjEprURQhvQ=,4,26,female,3,20150814,8/14/2015,0,39,30,149,149,1,20170228,2/28/2017,20170406,4/6/2017,601,0,8,2,0,0,157,75,39928.164,5
aqAiApWKsNlUBpilaYkHfq8oWf2dHI8uzODQNARwCsk=,4,26,female,3,20140225,2/25/2014,1,37,30,149,149,1,20170303,3/3/2017,20170503,5/3/2017,1163,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
Z2NU8m/YROy/NgFxutiCpnDeDeuI0LzJwMBPzKYr9RU=,4,26,female,3,20121123,11/23/2012,0,40,30,149,149,1,20170303,3/3/2017,20170402,4/2/2017,1591,0,0,0,1,1,9,10,2526.271,5
zklBO6ZvoAoOUursUHUx28aSdGcPzf/sGqJeASgG4y0=,4,26,female,3,20130326,3/26/2013,0,37,30,149,149,1,20170318,3/18/2017,20170417,4/17/2017,1483,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
X/5GGQdOPt7z6j0ADFW2cADNUVmN8YNXAKsrATh6ucs=,4,26,female,3,20130929,9/29/2013,0,39,30,149,149,1,20170228,2/28/2017,20170406,4/6/2017,1285,0,9,1,0,0,10,20,3146.174,5
m8EZ1SS07s5hJHeK6/9Nx0vcFG29XaHTXsTEUWASgtM=,4,26,female,3,20150805,8/5/2015,0,29,30,180,0,1,20170310,3/10/2017,20170312,3/12/2017,585,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3
n6Twe3uVEXDlTI+eOBcKf0Gszol6ywKyK6xhe53pOLc=,4,26,female,3,20120527,5/27/2012,0,37,30,149,149,1,20170306,3/6/2017,20170405,4/5/2017,1774,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
y8lIVJpyegijf5yA9y9r+xxwv/Qla9x1mvWctmmi1yM=,4,26,female,3,20141019,10/19/2014,0,36,30,180,180,0,20170310,3/10/2017,20170409,4/9/2017,903,0,6,2,2,3,28,41,8490.88,4
gxiznsZ8ADVX9w15JamDhQIazFZgL8O4sJVBs5B5cac=,4,26,female,3,20140817,8/17/2014,0,36,30,180,180,0,20170318,3/18/2017,20170424,4/24/2017,981,0,34,3,0,6,22,52,6897.493,4
mZpabUYpjLGOpsKebKjVRO8nNaQf3xKcYqy43gpouVQ=,4,26,female,3,20130603,6/3/2013,0,36,30,180,180,0,20170311,3/11/2017,20170410,4/10/2017,1407,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
G4ysZey8K5hpdt/ieNcbIOJqBe5j7pMkmCOTC3ufd5I=,4,26,female,3,20130501,5/1/2013,0,40,30,149,149,1,20170301,3/1/2017,20170331,3/31/2017,1430,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
D+BhvMUscBQsQuJIbsYuPpfcUU/7dze3d1QIZBviSBQ=,4,26,female,3,20150929,9/29/2015,0,40,30,149,149,1,20170308,3/8/2017,20170407,4/7/2017,556,0,0,0,0,0,6,6,1247.374,5
Kcv2GGrgKO4tdOo+NERrn+xxhGKwSq3U7afrX09Tc+Y=,4,26,female,3,20140318,3/18/2014,0,37,30,149,149,1,20170326,3/26/2017,20170425,4/25/2017,1134,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
mfUaLwSb0wKFXwikWgQacVVbgc/koDhiDrs9NAmHFX4=,4,26,female,3,20140319,3/19/2014,0,40,30,149,149,1,20170308,3/8/2017,20170407,4/7/2017,1115,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
Ojxp+ekp7TDU7DI9joLLpWrEE+23A92oflQFPjHGOGA=,4,26,female,3,20121127,11/27/2012,0,37,30,149,149,1,20170313,3/13/2017,20170412,4/12/2017,1597,0,1,0,3,1,5,5,1749.344,5
S77r8O7QC2UyjbHvKMHR6CgtqF5ryoYL0ASWvl09BLo=,4,26,female,3,20120124,1/24/2012,0,40,30,149,149,1,20170328,3/28/2017,20170427,4/27/2017,1920,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
i85rUYKvWQc6yn7pgukRxKVYtk0JOHefvfesDrp8/Gk=,4,26,female,3,20140223,2/23/2014,0,37,30,149,149,1,20170301,3/1/2017,20170331,3/31/2017,1132,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
BMVCWuN0leZmJSDQxnWkkuNFsVy0R4gkxPYKBdF9f6E=,4,26,female,3,20141219,12/19/2014,0,29,30,180,180,1,20170320,3/20/2017,20170420,4/20/2017,853,0,1,1,0,0,25,27,6352.896,5
G2+G3/oAofs4hk0vxRDmaQRpGjXIM0tpblN+fYZk79w=,4,26,female,3,20150426,4/26/2015,0,36,30,180,180,0,20170319,3/19/2017,20170418,4/18/2017,723,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
5XHIl8pMSSnirqEXmU5l04dor3AYDO4ePeOpm9JDftQ=,4,26,female,3,20150221,2/21/2015,0,40,30,149,149,1,20170305,3/5/2017,20170404,4/4/2017,773,0,1,0,0,0,8,7,1915.741,5
JMeZmPKwyfRP1CBfekBhupBZ2uHvkZH76PoohQlb4ew=,4,26,female,3,20151107,11/7/2015,0,36,30,180,180,1,20170304,3/4/2017,20170403,4/3/2017,513,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
LWxTU9Fe0kf5ZSJRZ+He22HKaFPOwra7q1l0F6n6ass=,4,26,female,3,20130322,3/22/2013,0,39,30,149,149,1,20170331,3/31/2017,20170530,5/30/2017,1530,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
vbBCtMDgg4arU05PM1eit5kkf2rT/XRgR3F5ijnLWZw=,4,26,female,3,20150626,6/26/2015,0,29,30,180,180,1,20170330,3/30/2017,20170429,4/29/2017,673,0,4,4,1,0,12,10,3691.877,5
WtK6t6PwfTuPWNupE92+8RUa9bqHDEj7WLS5X9spbxk=,4,26,female,3,20170106,1/6/2017,0,40,30,149,149,1,20170309,3/9/2017,20170408,4/8/2017,92,0,0,1,1,0,1,3,536.319,5
FH7tgy6oRvMplXTelPTnS6+SfkvihU/z+lveZZIBOd4=,4,26,female,3,20130904,9/4/2013,1,40,30,149,149,1,20170318,3/18/2017,20170421,4/21/2017,1325,0,3,1,1,0,13,18,3429.455,5
xP68bmcqW8nNLmMNy6fPR/KgneHU3kOmhrHOdGtg9HU=,4,26,female,3,20120721,7/21/2012,0,36,30,180,180,1,20170322,3/22/2017,20170422,4/22/2017,1736,0,4,0,0,1,19,12,4656.289,5
YgyiZoyeZpv2YzhiFLJtgwgyns1fqEGnjK8f/uWgXHI=,4,26,female,3,20150821,8/21/2015,0,33,30,149,149,1,20170331,3/31/2017,20170430,4/30/2017,618,0,0,0,3,1,11,15,3102.171,5
Dowj+HvOAsHbskdiFBNywp3vN0FQT/bPlKH0KcFE2/s=,4,26,female,3,20140225,2/25/2014,0,33,30,149,149,1,20170331,3/31/2017,20170430,4/30/2017,1160,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
MddqJ+FFUDNK3nGKXpSvRpdSnVlPvRVhDPbIJt/v+ow=,4,26,female,3,20140913,9/13/2014,0,40,30,149,149,1,20170304,3/4/2017,20170403,4/3/2017,933,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
yScoDKUys+Ry9f3kummJRRspPDSibnwvkWik23OBMCA=,4,26,female,3,20160703,7/3/2016,0,36,30,180,180,1,20170307,3/7/2017,20170406,4/6/2017,277,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
xXDpp54o5QTIidiRK1d4iSrlzjUG8APbYCCUyYcsiGw=,4,26,female,3,20120110,1/10/2012,0,40,30,149,149,1,20170323,3/23/2017,20170424,4/24/2017,1931,0,4,0,1,2,35,38,9175.557,5
LcELJlgbAwITTRGCPcpcmgROAmUg/BUwzWDZwS50kko=,4,26,female,3,20151222,12/22/2015,0,38,30,149,149,0,20170310,3/10/2017,20170409,4/9/2017,474,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
CXwWhMZqNb9P1QOmA4F9DTlkdGmsvsQc4Crc2x3Spps=,4,26,female,3,20120419,4/19/2012,0,39,30,149,149,1,20170331,3/31/2017,20170529,5/29/2017,1866,0,0,0,0,1,6,7,1623.151,5
JDA8FBCC646AYXBbP6FgDxVeVi3HUC6GeRuzRr5n70s=,4,26,female,3,20161126,11/26/2016,1,36,30,180,180,1,20170301,3/1/2017,20170331,3/31/2017,125,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
7aY68H8vsYADAcUdKFVYYY/HyzSEAHRWUHMIP3QNRQ8=,4,26,female,3,20120629,6/29/2012,0,40,30,149,149,1,20170305,3/5/2017,20170404,4/4/2017,1740,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
Rid+ZIsbjMVuYu35woNZv7brI5xa09e96gUpkkIo4BQ=,4,26,female,3,20130129,1/29/2013,0,37,30,149,149,1,20170325,3/25/2017,20170424,4/24/2017,1546,0,0,0,0,0,29,29,7582,5
dtLDUG+Hsgadksi64JN+GqLrdKUeyU+bYe8eK8qOefo=,4,26,female,3,20150509,5/9/2015,0,37,30,149,149,1,20170323,3/23/2017,20170422,4/22/2017,714,0,1,1,1,1,12,15,3528.709,5
n8QZVBXOZYCe3htQHHanN159FXdkaxrwIN+96IuYgn4=,4,26,female,3,20130713,7/13/2013,0,39,30,149,149,1,20170228,2/28/2017,20170419,4/19/2017,1376,0,0,0,0,0,5,5,1313.643,5
F0mhB2sux74MrPEiBY0XaVvmwGAvMqK4VNsqhF1IRXg=,4,26,female,3,20130907,9/7/2013,0,39,30,149,149,1,20170228,2/28/2017,20170417,4/17/2017,1318,0,3,1,1,0,19,9,4393.914,5
toZD8N2/vSq58la1TCgewATMRVACZUq3YBUkdZgpsS0=,4,26,female,3,20120415,4/15/2012,0,39,30,149,149,1,20170331,3/31/2017,20170523,5/23/2017,1864,0,19,0,0,0,6,25,1826.416,5
BKbTQgwvvXeoBkyYj7uMn5RmGNDZuRR1sHnwhzxM7Fo=,4,26,female,3,20150331,3/31/2015,0,40,30,149,149,1,20170310,3/10/2017,20170409,4/9/2017,740,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
cKGT1EQTurLbJkVl+Kg9Lds5MGvcKo4oJ0KsjKnhnd0=,4,26,female,3,20130112,1/12/2013,0,37,30,149,149,1,20170327,3/27/2017,20170426,4/26/2017,1565,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
RyIE24p9vvY3kX3O6BNrpUSMQLg7N2CpeADF5gLh00o=,4,26,female,3,20130625,6/25/2013,0,36,30,180,180,1,20170313,3/13/2017,20170414,4/14/2017,1389,0,3,0,0,0,8,11,1984.376,5
KkQRBYFgvCJx25JqGJOYvzLpte0z+lLQPTU6SKEW2T4=,4,26,female,3,20141101,11/1/2014,0,39,30,149,149,1,20170331,3/31/2017,20170512,5/12/2017,923,0,0,0,0,0,14,14,2994.449,5
RJlQFu0biqJVQfC2R5glogxHrgqIhCPSsv74VbEVmyw=,4,26,female,3,20150324,3/24/2015,0,36,30,180,180,1,20170308,3/8/2017,20170307,3/7/2017,714,1,2,0,0,0,7,8,1943.604,5
Xc29Qjxv2M6s8gEoi++Xp7Bi+VzAu4/EBd34ymYBdFk=,4,26,female,3,20120802,8/2/2012,0,37,30,149,149,1,20170306,3/6/2017,20170405,4/5/2017,1707,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
vAqmw+KV6rBWRqgFpbHCY2KdCKSh7rOojTmV9De3JJQ=,4,26,female,3,20140127,1/27/2014,0,37,30,149,149,1,20170306,3/6/2017,20170405,4/5/2017,1164,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
llrT2aCx+fM7+Jh4hRhwgeZ/JNWNgZrbQDOjD/je2Tg=,4,26,female,3,20131108,11/8/2013,0,37,30,149,149,1,20170328,3/28/2017,20170427,4/27/2017,1266,0,2,0,0,1,123,125,28965.603,5
ZtI2JCPic/DsCSvRxwTbaYBAlG26epVwjet1hj65xBs=,4,26,female,3,20131223,12/23/2013,0,37,30,149,149,1,20170301,3/1/2017,20170331,3/31/2017,1194,0,1,0,0,0,17,15,3800.025,5
BjtPcfz4LzVNgbWQgUAwnxNK5O6mzyo3SIZQH+oWoq8=,4,26,female,3,20161210,12/10/2016,0,29,30,180,180,1,20170310,3/10/2017,20170413,4/13/2017,124,0,5,0,0,2,13,6,3643.787,5
jHWCIeq/xfEgLQ9Oymav9M0o4WQUm5ClcwWKkhj7vKM=,4,26,female,3,20150621,6/21/2015,0,40,30,149,149,1,20170307,3/7/2017,20170427,4/27/2017,676,0,0,0,0,0,7,7,1622,5
sZ/Wbk7UihsHRyU9hgy2yU2Z8jw0+pw2uYHtEDBQrjw=,4,26,female,3,20131009,10/9/2013,0,39,30,149,149,1,20170228,2/28/2017,20170430,4/30/2017,1299,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
GU1gdnl6b7pUjwKBUgwlhmKUYlxhPPKP6/xFFg9VIR0=,4,26,female,3,20130202,2/2/2013,0,39,30,149,149,1,20170331,3/31/2017,20170517,5/17/2017,1565,0,2,0,0,1,25,24,6408.349,5
XdKGMPQiZN6lxdUi5sa6tJYdI0IGUCVYMWWzz32FrAc=,4,26,female,3,20151025,10/25/2015,0,38,30,149,149,0,20170313,3/13/2017,20170412,4/12/2017,535,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
E29RgOTb+U7X2YaMAu5gCwQ81bFuJ9vOJyabwAqRRfw=,4,26,female,3,20140307,3/7/2014,1,29,30,180,180,0,20170327,3/27/2017,20170427,4/27/2017,1147,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
y7UVFK0o2wI30+ZFyWXhC92BtIoF2InGiXDQ7Mxj6Xg=,4,26,female,3,20120904,9/4/2012,1,37,30,149,149,1,20170307,3/7/2017,20170316,3/16/2017,1654,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
3YVw/0k7KhDynq4PuIlUIUeSaHmWnRri2PPRX1GqJgc=,4,26,female,3,20150626,6/26/2015,0,30,30,149,149,1,20170316,3/16/2017,20170415,4/15/2017,659,0,1,0,0,0,1,1,211.142,5
BvRFyOL0HulNP2kv8sY6FbJ8aD0tGuu/q2G82hAfFG4=,4,26,female,3,20141210,12/10/2014,0,40,30,149,149,1,20170318,3/18/2017,20170417,4/17/2017,859,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
A6B+dCm+v13Xc0OGbPRARsx/cSdme18FEomDoSArS8U=,4,26,female,3,20160922,9/22/2016,0,36,30,180,180,1,20170323,3/23/2017,20170424,4/24/2017,214,0,6,1,1,2,11,19,3281.444,5
3+leiRis/hu8LNoGW9zVMAeZesis/SPz6rWRlUKiqQg=,4,26,female,3,20130219,2/19/2013,0,37,30,149,149,1,20170319,3/19/2017,20170418,4/18/2017,1519,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
jHrNmUUE+vqHnXta+Icaxc0uinIvqgdcw4gO9VcbxCk=,4,26,female,3,20130520,5/20/2013,0,40,30,149,149,1,20170328,3/28/2017,20170427,4/27/2017,1438,0,2,0,1,0,21,12,5777.195,5
rpafCMZcZdSxXfc2FALyMl+lfu/mdtQlMsbv+pHoCQE=,4,26,female,3,20140109,1/9/2014,0,39,30,149,149,1,20170228,2/28/2017,20170422,4/22/2017,1199,0,0,0,0,0,30,30,6422.714,5
aeTJ7WuaqEx9cnBSzaoXPsCBP51AKXbtXk9nvDkDpYY=,4,26,female,3,20140620,6/20/2014,0,29,30,180,180,1,20170313,3/13/2017,20170412,4/12/2017,1027,0,0,0,0,2,4,6,1529.626,5
UbojiaGNqPTjJ3kdaW+YlBPEeJ1xlXKDwM/SNIVD0Vs=,4,26,female,3,20140215,2/15/2014,0,40,30,149,149,1,20170303,3/3/2017,20170402,4/2/2017,1142,0,10,7,0,0,9,23,2955.468,5
HWkN0yY6Rrt1dlKOGcLCCjQKdmxgsstPdhxFL7Pg29Q=,4,26,female,3,20150113,1/13/2015,0,36,30,180,180,1,20170320,3/20/2017,20170419,4/19/2017,827,0,9,0,1,1,7,17,2195.73,5
Hy6dsDoPRdG5saX45Grs36hHNSA84GK+xO880848UY8=,4,26,female,3,20150829,8/29/2015,0,40,30,149,149,1,20170306,3/6/2017,20170405,4/5/2017,585,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
tK4GCGRi9kSTQANyylPrlEGpwdylWnSTsBEtB8uO/Ng=,4,26,female,3,20120226,2/26/2012,0,40,30,149,149,1,20170304,3/4/2017,20170403,4/3/2017,1863,0,6,4,0,0,6,15,2089.128,5
r1IlGR2s15f7Ez3re2721aKJ9KOfHjcdZNPz7CDwevw=,4,26,female,3,20130117,1/17/2013,0,36,30,180,180,1,20170312,3/12/2017,20170412,4/12/2017,1546,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
113EzEvaFfkR7QRi0XCY07nFPLOnBbBzlxrabcWH1AM=,4,26,female,3,20120731,7/31/2012,1,32,90,298,298,0,20170316,3/16/2017,20170614,6/14/2017,1779,0,7,2,1,2,22,33,5653.984,0
H7SSlxohzlZPQpkLhfROnEjSSnYL5anYR3N6Vxz0FQo=,4,26,female,3,20141014,10/14/2014,0,36,30,180,180,1,20170304,3/4/2017,20170403,4/3/2017,902,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
X7DfEWdj4+jGWrcyixWWKT26F+LmlSFubnDLwfOLtLQ=,4,26,female,3,20120226,2/26/2012,0,40,30,149,149,1,20170301,3/1/2017,20170406,4/6/2017,1866,0,17,2,4,2,4,29,1976.704,5
tMXyEsnyCEFU3ntBbYxBcT2ss844TAUfv7+7tFXYyEA=,4,26,female,3,20150417,4/17/2015,0,40,30,149,149,1,20170305,3/5/2017,20170404,4/4/2017,718,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
cjGUD76k6JbuJ5h/4Rqz5PIphbuEJi1uYYJk7WwtGKw=,4,26,female,3,20130310,3/10/2013,0,39,30,149,149,1,20170228,2/28/2017,20170413,4/13/2017,1495,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
+NXE4BJmis41Q4S537nSAjyoc64+JqYKh4af8KklNlY=,4,26,female,3,20131130,11/30/2013,0,36,30,180,180,1,20170311,3/11/2017,20170410,4/10/2017,1227,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
fLC+fwA7xiyfE7gkrqfyw4ZKdlG047p21Af13EiJV4g=,4,26,female,3,20120202,2/2/2012,0,37,30,149,149,1,20170303,3/3/2017,20170402,4/2/2017,1886,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
l90/SqBO+tucznb2k2oEMp8o0P3UpYzjvHk0kueV+sQ=,4,26,female,3,20130519,5/19/2013,0,39,30,149,149,1,20170331,3/31/2017,20170502,5/2/2017,1444,0,1,0,0,0,3,1,720.014,5
yqMx05dj/gws1v1nJZxQJb2NmT1B1RvoorgxjZsRzT0=,4,26,female,3,20140626,6/26/2014,1,36,30,180,180,1,20170301,3/1/2017,20170331,3/31/2017,1009,0,12,0,1,2,29,34,7499.167,5
BGgvPIOAbYskX5SE8Gic3e0vaNWN6KMSx7s9tyEHOEk=,4,26,female,3,20140507,5/7/2014,0,39,30,149,149,1,20170228,2/28/2017,20170402,4/2/2017,1061,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
gFz7wuo92phek8ajS5D8zFvJIHi65fNgGVuyWaYt2hs=,4,26,female,3,20150901,9/1/2015,0,40,30,149,149,1,20170302,3/2/2017,20170407,4/7/2017,584,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
uihVs/MVFhYwpy3vhjOV8zoZ2wkMWv7pgB9R5WMO6YI=,4,26,female,3,20131013,10/13/2013,0,36,30,180,180,0,20170308,3/8/2017,20170408,4/8/2017,1273,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
lHDKBPRq0QpJA84hxeBaZAvc8CY8ns/ZHvW7uiVSWRM=,4,26,female,3,20120910,9/10/2012,0,34,30,149,149,1,20170228,2/28/2017,20170404,4/4/2017,1667,0,1,1,0,1,8,3,2314.441,5
z2jWaMUTPcvBthKoMFUDT8TF5qGY7JgbiHVAwTs7rDs=,4,26,female,3,20160114,1/14/2016,0,38,30,149,149,0,20170113,1/13/2017,20170422,4/22/2017,464,0,8,1,1,3,111,119,25318.655,4
hABgjGAOJc26mcQFjNkjWh3woXWaPPdBqBXdJubILQ8=,4,26,female,3,20141003,10/3/2014,1,38,90,477,477,0,20170327,3/27/2017,20170625,6/25/2017,996,0,7,1,2,1,32,41,9159.13,0
oxjZHuAcovBCxQSmbgvtcJWbNUy9XW7NE3BxD4HNF7k=,4,26,female,3,20141023,10/23/2014,0,40,30,149,149,1,20170316,3/16/2017,20170415,4/15/2017,905,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
sRV/lwFwDMvNiA6mczt+ggVMHa3UeXISv1NAWns4pFc=,4,26,female,3,20120506,5/6/2012,0,39,30,149,149,1,20170228,2/28/2017,20170426,4/26/2017,1816,0,29,4,2,2,32,44,9406.15,5
858Wm7x1ErVa32HkzCSC/Wt11LI7fccXt2W69Hy+DWU=,4,26,female,3,20120702,7/2/2012,0,36,30,180,180,1,20170307,3/7/2017,20170406,4/6/2017,1739,0,0,0,0,0,6,6,1175.218,5
vRNw12CzEpjawX46sknDpkH3oGLUZSDh+MSLFwrWNd0=,4,26,female,3,20130420,4/20/2013,0,37,30,149,149,1,20170301,3/1/2017,20170331,3/31/2017,1441,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
Rc4fibxUseqCfoFvlvUQqoZNjVDlPK6URV/3s4XIBqY=,4,26,female,3,20140914,9/14/2014,0,39,30,149,149,1,20170228,2/28/2017,20170402,4/2/2017,931,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
iwOEww/hUkLlOQCcN948Ol0C2VoW+PvPCNMg9qO95Io=,4,26,female,3,20150102,1/2/2015,0,37,30,149,149,1,20170303,3/3/2017,20170408,4/8/2017,827,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
e0yTOpdt1mcW0qhtTuQ2vITknYOnARonmx8Xx7WVLJQ=,4,26,female,3,20130213,2/13/2013,0,40,30,149,149,1,20170316,3/16/2017,20170422,4/22/2017,1529,0,0,0,1,0,42,31,9504.918,5
C5N7DDz9AZ15eZ7E1AGRyYgBheB0PqKYl8W9xe/mBRg=,4,26,female,3,20130609,6/9/2013,0,40,30,149,149,1,20170313,3/13/2017,20170413,4/13/2017,1404,0,0,0,0,0,10,9,2300.018,5
YAN8oSNPERKMINYa57tNF1nKPn0mxxCLCmbEO8swVJw=,4,26,female,3,20121218,12/18/2012,0,39,30,149,149,1,20170331,3/31/2017,20170524,5/24/2017,1618,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
umDE36igdLeZ+XPrJGzJKaCDhYc9X2YYUQGoPYypq8k=,4,26,female,3,20130203,2/3/2013,0,39,30,149,149,1,20170331,3/31/2017,20170522,5/22/2017,1569,0,4,2,0,2,23,26,5679.506,5
x5dvzZurujJqEgYRhsr7WgkMy6n2icknORvI9iReRZ8=,4,26,female,3,20120707,7/7/2012,0,37,30,149,149,1,20170301,3/1/2017,20170418,4/18/2017,1746,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
K1NutyE7GQDOsCp96KskYwu+DAP0ybtyxfidlk8VogQ=,4,26,female,3,20150814,8/14/2015,0,36,30,180,180,0,20170325,3/25/2017,20170424,4/24/2017,619,0,0,0,1,0,273,14,59311.386,4
JT/87cbwLVBC1KNNJmxniHgdUix1swcDHMDLX2yzLf0=,4,26,female,3,20121118,11/18/2012,0,39,30,149,149,1,20170228,2/28/2017,20170413,4/13/2017,1607,0,0,1,0,2,7,9,2331.987,5
xsy5OOdQI75WYEl6WfwVX1oQHrGvi26xkGCN1MuC2lE=,4,26,female,3,20140122,1/22/2014,0,39,30,149,149,1,20170331,3/31/2017,20170511,5/11/2017,1205,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
